item_id,domain,group,standards,item_information,prompt,option_a,option_b,option_c,correct,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
S08LFS3.2L11,NA,8,S08LFS3.2,"L- Here are two people. (Point to the prompt.) Which is the child of the two people: A, B, or C?",Which is the child of the two people?,A,B,C,b,Man_Woman2.ai,Dog20.ai,Baby2.ai,Rabbit8.ai,People/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.56,NA,NA,NA
S08LFS3.2L12,NA,8,S08LFS3.2,"L- Here is a baby fish. (Point to the prompt.) Which are the parents of the baby fish: A, B, or C?",Which are the parents of the baby fish?,A,B,C,a,Fish3.ai,Fish18.ai,Baby2.ai,Rabbit8.ai,Animals/People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS3.2L16,NA,8,S08LFS3.2,"L - Here is a man and a woman. (Point to prompt.)  Which is their child: A, B or C?",Which is their child?,A,B,C,c,Woman_Man2.ai,Elephant4.ai,Cat25.ai,Baby2.ai,People/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS3.2L2,NA,8,S08LFS3.2,"L - This is a mouse. (Point to mouse.) Which are the parents of this mouse: A, B, or C?",Which are the parents of this mouse?,A,B,C,c,Mouse7.ai,Cat5.ai,Dog8.ai,Mouse12.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.7,NA,NA,NA
S08LFS3.2L6,NA,8,S08LFS3.2,"L - Here are two adult cows. (Point to cows.) Which is a baby cow: A, B, or C?",Which is a baby cow?,A,B,C,a,Cow6.ai,Cow5.ai,Rabbit1.ai,Fish2.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS3.2M13,NA,8,S08LFS3.2,"M - Here is a baby horse. (Point to the prompt.) Which are the parents of this baby horse: A, B or C?",Which are the parents of this baby horse?,A,B,C,b,Horse10.ai,Rabbit7.ai,Horse9.ai,Dog7.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS3.2M14,NA,8,S08LFS3.2,"M - Here is a baby bird.  (Point to the prompt.)  Which are the parents of this baby bird: A, B or C?",Which are the parents of this baby bird?,A,B,C,c,Bird_In_Nest2.ai,Rabbit7.ai,Butterfly2.ai,Bird13.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.89,NA,NA
S08LFS3.2M17,NA,8,S08LFS3.2,"M - Here is a baby tiger cub. (Point to prompt.) Which are the parents of the tiger cub: A, B or C?",Which are the parents of the tiger cub?,A,B,C,b,Tiger4.ai,Dog8.ai,Tiger3.ai,Giraffe1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS3.2M18,NA,8,S08LFS3.2,"M - Here are two large rose bushes. (Point to prompt.) Which is the seedling of the rose bushes:  A, B or C?",Which is the seedling of the rose bushes?,A,B,C,a,Bush3.ai,Bush2.ai,Tree12.ai,Dog20.ai,Plants_Outdoors/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS3.2M3,NA,8,S08LFS3.2,"M - This is a cat. (Point to cat.) Which are likely the parents of this cat: A, B, or C?",Which are likely the parents of this cat?,A,B,C,a,Cat1.ai,Cat5.ai,Cat7.ai,Dog8.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS3.2M4,NA,8,S08LFS3.2,"M - This is a horse. (Point to horse.) Which are the parents of this horse: A, B, or C?",Which are the parents of this horse?,A,B,C,b,Horse8.ai,Cow7.ai,Horse7.ai,Dog8.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS3.2M7,NA,8,S08LFS3.2,"M - Here are two adult eagles. (Point to eagles.) Which is their baby eaglet: A, B, or C?",Which is their baby eaglet?,A,B,C,c,Bird12.ai,Dog20.ai,Bird3.ai,Bird_In_Nest2.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS3.2M8,NA,8,S08LFS3.2,"M - Here are two bears. (Point to bears.) Which is their baby bear cub: A, B, or C?",Which is their baby bear cub?,A,B,C,b,Bear4.ai,Cat25.ai,Bear3.ai,Deer4.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.2H10,NA,8,S08LFS4.2,"H - Here is a fossil of an ancient animal. (Point to prompt.) Which did this fossil come from: dog, lion, or mammoth?",Which did this fossil come from?,dog,lion,mammoth,c,Fossil.ai,Dog1.ai,Lion1.ai,Mammoth.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.76,NA,NA,NA
S08LFS4.2H14,NA,8,S08LFS4.2,"H - Here is an extinct dinosaur. (Point to the prompt.) Which is also an extinct dinosaur: A, B or C?",Which animal is also a dinosaur?,A,B,C,b,Dinosaur2.ai,Mountain_Lion2.ai,Dinosaur1.ai,Bird4.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.2H15,NA,8,S08LFS4.2,"H - Here is a fossil. (Point to prompt.) Which did this fossil come from: fish, mouse, or bird?",Which did this fossil come from?,fish,mouse,bird,a,Fish_Skeleton.ai,Fish1.ai,Mouse7.ai,Bird23.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.45,NA,NA,NA
S08LFS4.2H20,NA,8,S08LFS4.2,"H - Here is a snail. (Point to prompt.) Which is likely related to the snail: A, B or C?",Which is likely related to the snail?,A,B,C,a,Snail2.ai,Sea_Shell.ai,Bird6.ai,Bone1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.17,NA
S08LFS4.2H4,NA,8,S08LFS4.2,"H - This is a fossilized footprint of a dinosaur.  (Point to footprint.) Which footprint is most similar to the dinosaur: dog, person, or lizard?",Which footprint is most similar to a dinosaur?,dog,person,lizard,c,Footprint.ai,Footprint2.ai,Foot3.ai,Footprint3.ai,Animals/People,prompt + graphic,graphic + word,graphic + word,graphic + word,Science_G8_S08LFS4.2H4_intro.mp3,Science_G8_S08LFS4.2H4_stem.mp3,Science_G8_S08LFS4.2H4_a.mp3,Science_G8_S08LFS4.2H4_b.mp3,Science_G8_S08LFS4.2H4_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,-0.0144
S08LFS4.2H5,NA,8,S08LFS4.2,"H - This is a fossilized wooly mammoth. (Point to mammoth fossil) Which animal is most similar to the fossilized mammoth: A, B, or C?",Which animal is most similar to the fossilized mammoth?,tiger,elephant,monkey,b,Mammoth_Skeleton.ai,Tiger5.ai,Elephant1.ai,Monkey1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
S08LFS4.2L1,NA,8,S08LFS4.2,"L - This is a bird. (Point to bird in prompt.) Which animal is also a bird: A, B, or C.",Which animal is also a bird?,A,B,C,b,Bird1.ai,Dog23.ai,Bird23.ai,Mouse13.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.2L11,NA,8,S08LFS4.2,"L - Here is a butterfly. (Point to the prompt.) Which is also a butterfly: A, B or C?",Which is also a butterfly?,A,B,C,b,Butterfly1.ai,Cat1.ai,Butterfly3.ai,Bird4.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.6,NA,NA,NA
S08LFS4.2L16,NA,8,S08LFS4.2,"L - Here is a dog. (Point to prompt.) Which is also a dog: A, B, or C?",Which is also a dog?,A,B,C,c,Dog1.ai,Bird1.ai,Rabbit1.ai,Dog24.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.2L17,NA,8,S08LFS4.2,"L - Here is an elephant.  (Point to prompt.) Which is also an elephant: A, B, or C?",Which is also an elephant?,A,B,C,b,Elephant1.ai,Tiger1.ai,Elephant1.ai,Horse1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.2L6,NA,8,S08LFS4.2,"L - Here is a rabbit. (Point to prompt.) Which is also a rabbit: A, B, or C?",Which is also a rabbit?,A,B,C,b,Rabbit1.ai,Snake3.ai,Rabbit10.ai,Raccoon1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.2L7,NA,8,S08LFS4.2,"L - Here is a lizard. (Point to prompt.) Which is also a lizard: A, B, or C?",Which is also a lizard?,A,B,C,c,Lizard2.ai,Snake3.ai,Spider3.ai,Lizard3.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.2LSAMPLE,NA,8,S08LFS4.2,"L - Here is a cat. (Point to cat in prompt.) Which animal is also a cat: A, B or C.",Which animal is also a cat?,A,B,C,a,Cat9.ai,Cat8.ai,Butterfly4.ai,Bird23.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.2M12,NA,8,S08LFS4.2,"M - Here is a horse. (Point to prompt.) Which animal is also a horse: A, B or C?",Which animal is also a horse?,A,B,C,c,Horse12.ai,Deer1.ai,Tiger1.ai,Horse1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.2M13,NA,8,S08LFS4.2,"M - Here is a butterfly. (Point to prompt.) Which is also a butterfly: A, B or C?",Which is also a butterfly?,A,B,C,b,Butterfly1.ai,Dragon_Fly1.ai,Butterfly4.ai,Bird4.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.2M18,NA,8,S08LFS4.2,"M - Here is a dog. (Point to prompt.) Which is most like the dog: bird, frog, or wolf?",Which is most like the dog?,bird,frog,wolf,c,Dog5.ai,Bird1.ai,Frog1.ai,Dog6.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.2M19,NA,8,S08LFS4.2,"M - Here is a horse. (Point to prompt.) Which is most like a horse: zebra, tiger, or bear?",Which is most like a horse?,zebra,tiger,bear,a,Horse1.ai,Zebra1.ai,Tiger1.ai,Bear1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.53,NA,NA,NA
S08LFS4.2M2,NA,8,S08LFS4.2,"M - This is a dog. (Point to dog.) Which animal is most similar to a dog: elephant, mouse, or wolf?",Which animal is most similar to a dog?,elephant,mouse,wolf,c,Dog5.ai,Elephant1.ai,Mouse7.ai,Dog6.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.52,NA,NA,NA
S08LFS4.2M3,NA,8,S08LFS4.2,"M - This is a turkey. (Point to turkey.) Which animal is most similar to a turkey: peacock, do,g or cow?",Which animal is most similar to a turkey?,peacock,dog,cow,a,Turkey2.ai,Peacock.ai,Dog1.ai,Cow1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.2M8,NA,8,S08LFS4.2,"M - Here is a tiger. (Point to prompt.) Which is also a tiger: A, B, or C?",Which is also a tiger?,A,B,C,a,Tiger1.ai,Tiger5.ai,Cat10.ai,Lion1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.2M9,NA,8,S08LFS4.2,"M - Here is a zebra. (Point to prompt.) Which is also a zebra: A, B, or C?",Which is also a zebra?,A,B,C,b,Zebra1.ai,Horse11.ai,Zebra3.ai,Horse12.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.4H10,NA,8,S08LFS4.4,"H - Here is a pig in some mud. (Point to pig.) Which trait helps the pig smell and find food: tail, ears, or snout?",Which trait helps the pig smell and find food?,tail,ears,snout,c,Pig2.ai,Pig_Tail.ai,Pig_Ear.ai,Pig_Nose.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.4H15,NA,8,S08LFS4.4,"H - Here is an elephant. (Point to the prompt.) Which trait helps the elephant drink water: tusks, ears, or trunk?",Which trait helps the elephant drink water?,tusks,ears,trunk,c,Elephant1.ai,Elephant_Pointing_Tusk.ai,Elephant_Pointing_Ear.ai,Elephant_Pointing_Trunk2.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.4H19,NA,8,S08LFS4.4,"H - Here is a skunk. (Point to skunk.) Which trait protects the skunk from predators: feet, fur, or spray?",Which trait protects the skunk from predators?,feet,fur,spray,c,Skunk2.ai,Skunk_Pointing_Foot.ai,Skunk_Pointing_Back.ai,Skunk_Pointing_Spray.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.53,NA,NA,NA
S08LFS4.4H20,NA,8,S08LFS4.4,"H - Here is an alligator.  (Point to prompt.)  Which trait helps alligators catch and eat prey: teeth, skin, or tail?",Which trait helps the alligators catch and eat prey?,teeth,skin,tail,a,Alligator2.ai,Alligator_Mouth.ai,Alligator_Skin.ai,Alligator_Tail.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.4H5,NA,8,S08LFS4.4,"H - This is a leopard. (Point to leopard.) What trait helps a leopard hide: spots, teeth, or tail?",What trait helps a leopard hide?,spots,teeth,tail,a,Cheetah2.ai,Cheetah_Spots.ai,Mouth2.ai,Cheetah_Tail1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.4H9,NA,8,S08LFS4.4,"H - Here is a cheetah. (Point to cheetah.) Which trait helps the cheetah run fast to catch prey: legs, tail, or ears?",Which trait helps the cheetah run fast to catch prey?,legs,tail,ears,a,Cheetah3.ai,Cheetah_Legs1.ai,Cheetah_Tail2.ai,Cheetah_Head.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.4L1,NA,8,S08LFS4.4,"L - This is an elephant. (Point to prompt.) Which shows an elephant's trunk: A, B, or C?",Which shows an elephant's trunk?,A,B,C,c,Elephant1.ai,Elephant_Leg2.ai,Elephant_Tail.ai,Elephant_Trunk2.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.4L11,NA,8,S08LFS4.4,"L - Here is a bird. (Point to the prompt.) Which does a bird have: car, leaves, or feathers?",Which does a bird have?,car,leaves,feathers,c,Bird4.ai,Car1.ai,Leaves.ai,Bird_Feather4.ai,Animals/Transportation/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.4L12,NA,8,S08LFS4.4,"L - Here is an eagle. (Point to the prompt.) Which does an eagle have: talons, hat, or leaves?",Which does an eagle have?,talons,hat,leaves,a,Bird6.ai,Bird_Feet2.ai,Hat1.ai,Leaves.ai,Animals/Clothing/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.4L16,NA,8,S08LFS4.4,"L - Here is a fish. (Point to fish.) What helps fish breathe underwater: spoon, cup, or gills?",What helps fish breathe underwater?,spoon,cup,gills,c,Fish1.ai,Spoon3.ai,Cup1.ai,Fish_Gill1.ai,Animals/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.4L2,NA,8,S08LFS4.4,"L - This is a giraffe. (Point to giraffe.) Which shows a giraffe's neck: A, B, or C?",Which shows a giraffe's neck?,A,B,C,b,Giraffe2.ai,Giraffe_Head.ai,Giraffe_Neck1.ai,Giraffe_Legs.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.44,NA,NA,NA
S08LFS4.4L6,NA,8,S08LFS4.4,"L - Here is a duck. (Point to duck.) Which helps the duck swim: webbed feet, plants, or insects?",Which helps the duck swim?,webbed feet,plants,insects,a,Duck_In_Water.ai,Duck_Feet.ai,Bush1.ai,Lady_Bug1.ai,Animals/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.4M13,NA,8,S08LFS4.4,"M - Here is an elk. (Point to the prompt.) Which trait helps the elk survive: wings, antlers, or trunk?",Which trait helps the elk survive?,wings,antlers,trunk,b,Moose2.ai,Wings.ai,Moose_Antlers.ai,Elephant_Trunk1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.16,NA,NA,NA
S08LFS4.4M14,NA,8,S08LFS4.4,"M - Here is a turtle. (Point to the prompt.) Which trait helps protect the turtle: wings, antlers, or shell?",Which trait helps protect the turtle?,wings,antlers,shell,c,Turtle2.ai,Bird_Wings3.ai,Moose_Antlers.ai,Turtle_Shell.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.4M17,NA,8,S08LFS4.4,"M - Here is a lizard. (Point to lizard.) Which trait helps a lizard stay alive: a sticky tongue, fur, or wings?",Which trait helps a lizard stay alive?,tongue,fur,wings,a,Lizard_Fly.ai,Lizard_Catching_Fly.ai,Fur3.ai,Bird_Wings2.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.4M18,NA,8,S08LFS4.4,"M - Here is a turtle.  (Point to turtle.) Which trait helps the turtle survive: fur, shell, or feathers?",Which trait helps the turtle survive?,fur,shell,feathers,b,Turtle2.ai,Fur3.ai,Turtle_Shell.ai,Feathers.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.4M3,NA,8,S08LFS4.4,"M - This is a leopard. (Point to leopard.) What trait helps a leopard chase and catch its prey: legs, hand, or tail?",What trait helps a leopard chase and catch its prey?,legs,hand,tail,a,Cheetah2.ai,Cheetah_Legs2.ai,Hand3.ai,Cheetah_Tail1.ai,Animals/People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.4M4,NA,8,S08LFS4.4,"M - This is an eagle. (Point to eagle.)  What trait does an eagle use to grab its prey: wings, trunk, or talons?",What trait does an eagle use to grab its prey?,wings,trunk,talon,c,Bird4.ai,Bird_Wings3.ai,Elephant_Trunk1.ai,Bird_Feet2.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.4M7,NA,8,S08LFS4.4,"M - Here is an elephant. (Point to elephant.) Which helps the elephant drink water: wings, hooves, or trunk?",Which helps the elephant drink water?,wings,hooves,trunk,c,Elephant1.ai,Bird_Wings3.ai,Horse_Legs2.ai,Elephant_Trunk2.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.4M8,NA,8,S08LFS4.4,"M - Here is a whale. (Point to whale.) Which helps the whale swim in the ocean: beak, tail, or neck?",Which helps the whale swim in the ocean?,beak,tail,neck,b,Whale1.ai,Bird_Beak2.ai,Whale_Tail.ai,Giraffe_Neck2.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08LFS4.4MSAMPLE,NA,8,S08LFS4.4,"M - Here is a Tiger. (Point to tiger in prompt.) Which is a trait that helps the tiger eat its prey: wings, teeth, or trunk?",Which is a trait that helps the tiger eat its prey?,wings,teeth,trunk,b,Tiger1.ai,Wings.ai,Teeth.ai,Elephant_Trunk1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.2H05,PHS - OI,8,S08PHS1.2,"H - This is a log. (Point to prompt.) What is left after a log burns: log, ashes, or rocks?",Which is left after a log burns?,log,ashes,rocks,b,Log4.ai,Log3.ai,Sand_Pile10.ai,Rock1.ai,Plants_Outdoors,prompt + graphic,graphic + word,graphic + word,graphic + word,Science_G8_S08PHS1.2H05_intro.mp3,Science_G8_S08PHS1.2H05_stem.mp3,Science_G8_S08PHS1.2H05_a.mp3,Science_G8_S08PHS1.2H05_b.mp3,Science_G8_S08PHS1.2H05_c.mp3,FT,OI,OI,OI,NA,1.17,1.17,1.17,1.17
S08PHS1.2H09,PHS - FT,8,S08PHS1.2,"H - Here are three objects. (Point to answer choices.) Density measures how solid something is. Which object is most dense: feather, rock, or beach ball?",Density measures how solid something is. Which is most dense?,feather,rock,beach ball,b,NA,Feather.ai,Rock5.ai,Beach_Ball1.ai,Misc./Plants_Outdoors/Sports,prompt (SM),graphic + word,graphic + word,graphic + word,Science_G8_S08PHS1.2H09_intro.mp3,Science_G8_S08PHS1.2H09_stem.mp3,Science_G8_S08PHS1.2H09_a.mp3,Science_G8_S08PHS1.2H09_b.mp3,Science_G8_S08PHS1.2H09_c.mp3,NA,FT,OI,OI,NA,NA,1.8,1.8,1.8
S08PHS1.2H10,NA,8,S08PHS1.2,"H - Here are three pictures. (Point to answer choices.) Which shows water as a solid: ice cube, boiling water, or glass of water?",Which picture shows water as a solid?,ice cube,boiling water,glass of water,a,NA,Ice_Cube3.ai,Boiling_Water2.ai,Water4.ai,Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.2H15,NA,8,S08PHS1.2,"H - Here are three objects. (Point to the objects.) Which object has burned forming a new substance: A, B or C?",Which object has burned forming a new substance?,A,B,C,a,NA,Paper_Burning.ai,Log3.ai,Glass2.ai,Misc./Plants_Outdoors/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.73,NA
S08PHS1.2H19,NA,8,S08PHS1.2,"H - Here are three pictures. (Point to answer choices.) A physical change affects the form of something, but not what it is made of. Which shows a physical change: ice melting, wood burning, or spoon?","A physical change affects the form of something, but not what it is made of. Which shows a physical change?",ice melting,wood burning,spoon,c,NA,Ice_Cube_Melting2.ai,Fire2.ai,Spoon1.ai,Food/Plants_Outdoors/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.2H20,NA,8,S08PHS1.2,"H - Here are three pictures. (Point to answer choices.) A chemical change forms new substances. Which shows a chemical change happening: breaking glass, pencil sharpening, or wood burning?",A chemical change forms new substances. Which shows a chemical change happening?,breaking glass,pencil sharpening,wood burning,c,NA,Window3.ai,Pencil1.ai,Fire2.ai,Household Objects/Classroom/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.2L01,NA,8,S08PHS1.2,"L - Here are three flowers. (Point to answer choices.) Which is tallest: A, B, or C?",Which is tallest?,A,B,C,b,Flower52.ai,NA,NA,NA,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.2L02,NA,8,S08PHS1.2,"L - Here are three objects. (Point to answer choices.) Which is largest: house, paper clip, or brick?",Which is largest?,house,paper clip,brick,a,NA,House1.ai,Paper_Clip.ai,Brick1.ai,Plants_Outdoors/Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.2L06,NA,8,S08PHS1.2,"L - Here are three objects. (Point to answer choices.) Which is the softest: rock, feather, wood?",Which is the  softest?,rock,feather,wood,b,NA,Rock5.ai,Feather.ai,Wood3.ai,Plants_Outdoors/Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.01,NA,NA,NA
S08PHS1.2L11,NA,8,S08PHS1.2,"L - Here are three objects. (Point to the objects.)  Which is largest: squirrel, flower, or tree?",Which is largest?,squirrel,flower,tree,c,NA,Squirrel1.ai,Flower2.ai,Tree1.ai,Animals/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.2L12,NA,8,S08PHS1.2,"L - Here are three objects. (Point to the objects.) Which is round: pizza, box, or kite?",Which is round?,pizza,box,kite,a,Box2.ai,Pizza14.ai,Box2.ai,Kite2.ai,Misc./Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.2L16,NA,8,S08PHS1.2,"L - Here are three objects. (Point to answer choices.) Which is smallest: a glass, coin or backpack?",Which is smallest?,glass,coin,backpack,b,NA,Cup5.ai,Penny13.ai,Backpack.ai,Household Objects/Money/Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.2LSAMPLE,NA,8,S08PHS1.2,"L - Here are three objects. (Point to the objects.) Which object is the hardest: rock, flower, or cloud?",Which object is the hardest?,rock,flower,cloud,a,NA,Rock5.ai,Flower2.ai,Cloud14.ai,Plants_Outdoors/Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.2M03,NA,8,S08PHS1.2,"M - Here are three objects. (Point to answer choices.) Which can burn: metal pot, paper, or rock?",Which can burn?,pot,paper,rock,b,NA,Pot_Kitchen3.ai,Paper3.ai,Rock5.ai,Household Objects/Classroom/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S08PHS1.2M04,NA,8,S08PHS1.2,"M - This is a pillow. (Point to pillow.) Which is harder than a pillow: cotton ball,  feather, or book?",Which is harder than a pillow?,cotton,feather,book,c,Pillow3.ai,Cotton2.ai,Feather.ai,Book1.ai,Household Objects/Misc./Classroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
