item_id,domain,group,standards,item_information,prompt,option_a,option_b,option_c,correct,stem_graphic,answer_choice_a_graphic,answer_choice_b_graphic,answer_choice_c_graphic,location,stem_sm,option_a_sm,option_b_sm,option_c_sm,audio_intro,audio_stem,audio_a,audio_b,audio_c,x2014_15,x2015_16,x2016_17,x2017_18,x2018_19,diff15,diff16,diff17,diff18
S11LFS1.5M18,NA,11,S11LFS1.5,"M - Here is a diagram of photosynthesis. (Point to diagram.) During photosynthesis, plants use light, air, and water to make food and grow. Which of these plants will grow the worst, the one given: sunlight, water, or soap?","During photosynthesis, plants use light, air, and water to make food and grow. Which of these plants will grow the worst?",sunlight,water,soap,c,Plant_Cycle3.ai,Flower_Sun2.ai,Flower72.ai,Flower73.ai,Biology/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS1.5M3,NA,11,S11LFS1.5,"M - Here are three plants. (Point to prompt.) Which plant will likely grow better: A, B, or C?",Which plant will likely grow better?,A,B,C,a,NA,Flower_Sun_Water.ai,Flower63.ai,Flower64.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS1.5M4,NA,11,S11LFS1.5,"M - Here are three plants. (Point to prompt.) Which plant will likely grow worst: A, B, or C?",Which plant will likely grow worst?,A,B,C,b,NA,Flower62.ai,Flower63.ai,Flower64.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS1.5M7,NA,11,S11LFS1.5,"M - Here are three plants. (Point to answer choices.) During photosynthesis, plants use light to make energy and grow. Which plant is best able to use photosynthesis to grow: A, B, or C?","During photosynthesis, plants use light to make energy and grow. Which plant is best able to use photosynthesis to grow?",A,B,C,c,NA,Flower65.ai,Flower66.ai,Flower57.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS1.5M8,NA,11,S11LFS1.5,"M - This is a plant. (Point to prompt.) Which shows what would happen if the plant did not get any sunlight: A, B, or C?",Which shows what would happen if the plant did not get any sunlight?,A,B,C,b,Rose_Bush.ai,Bush4.ai,Bush5.ai,Bush6.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS1.7H10,LFS - FT,11,S11LFS1.7,"H - During a long walk a dog uses lots of energy. (Point to prompt picture.) Which will help the dog get his energy back after his walk: ball and frisbee, leash and collar, or food and water?",Which will help the dog get his energy back after his walk?,ball and frisbee,leash and collar,food and water,c,Dog10.ai,Tennis_Frisbee.ai,Leash4.ai,Cereal_Water.ai,Animals/Sports/Misc./Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.26,NA,NA
S11LFS1.7H14,NA,11,S11LFS1.7,"H - Here are three animals. (Point to answer choices.) Which animal breathes the most oxygen to survive: elephant, mouse, or snake?",Which animal breathes the most oxygen to survive?,elephant,mouse,bee,a,NA,Elephant1.ai,Mouse7.ai,Bee1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
S11LFS1.7H15,LFS - OI,11,S11LFS1.7,"H - Here are three animals. (Point to answer choices.) Which animal needs the least amount of food to survive: an elephant, a mouse, or a whale?",Which animal needs the least amount of food to survive?,elephant,mouse,whale,b,NA,Elephant1.ai,Mouse7.ai,Whale3.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,OI,NA,NA,NA,1.51,1.51,NA,NA
S11LFS1.7H20,NA,11,S11LFS1.7,"Here are two kittens playing.  (Point to prompt.) After playing, which will help the kittens regain their energy: yarn and toy, coffee and soda, or food and water?","After playing, which will help the kittens regain their energy?",yarn and toy,coffee and soda,food and water,c,Cat11.ai,Yarn_Mouse.ai,Coffee_Soda.ai,Cereal_Water.ai,Animals/Misc./Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.55,NA
S11LFS1.7H4,NA,11,S11LFS1.7,"H - This is a graph of the amount of food three dogs eat each week. (Point to prompt.) Which dog will likely grow the most: A, B, or C?",Which dog will likely grow the most?,A,B,C,c,BarGraph_FoodEaten.ai,NA,NA,NA,Graph_Number Lines_Tables,prompt + graphic,word only,word only,word only,Science_G11_S11LFS1.7H4_intro.mp3,Science_G11_S11LFS1.7H4_stem.mp3,Science_G11_S11LFS1.7H4_a.mp3,Science_G11_S11LFS1.7H4_b.mp3,Science_G11_S11LFS1.7H4_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,-0.141
S11LFS1.7H5,NA,11,S11LFS1.7,"H - Julie eats a healthy breakfast each morning. (Point to girl in prompt.) How will eating breakfast affect Julie's energy, will it go: up, down, or stay the same?",How will eating breakfast affect Julie's energy?,up,down,stay same,a,Girl_Eating.ai,Girl_Bicycle7.ai,Girl_Sleeping2.ai,Girl_Smiling12.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,2.07,NA,NA,NA
S11LFS1.7L1,NA,11,S11LFS1.7,"L - Here are three objects. (Point to prompt.) Which do you need to grow: books, dirt, or food?",Which do you need to grow?,books,dirt,food,c,NA,Book3.ai,Sand_Pile13.ai,Salad1.ai,Classroom/Plants_Outdoors/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS1.7L11,NA,11,S11LFS1.7,"L - This is a bird.  (Point to bird in prompt.) Which do birds breathe: air, nest, or grass?",Which do birds breathe?,oxygen,nest,grass,a,Bird3.ai,Wind3.ai,Bird_Nest4.ai,Grass2.ai,Animals/Weather/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS1.7L16,NA,11,S11LFS1.7,"L -  Here are some people. (Point to answer choices.) What must people drink in order to survive: tree, syrup, or water?",Which must people drink in order to survive?,tree,syrup,water,c,Parents_Kid.ai,Tree1.ai,Syrup.ai,Water4.ai,People/Plants_Outdoors/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-1.9,NA,NA,NA
S11LFS1.7L17,NA,11,S11LFS1.7,"L - Here is a dog. (Point to dog.) Which does a dog drink to survive: water, soda, or soap?",Which does a dog drink to survive?,water,soda,soap,a,Dog6.ai,Water_Bowl.ai,Soda_Can1.ai,Soap4.ai,Animals/Food/Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS1.7L6,NA,11,S11LFS1.7,"L - Here is a bird. (Point to bird.) Which does the bird need to grow: food, grass, or coffee?",Which does the bird need to grow?,food,grass,coffee,a,Bird3.ai,Seeds2.ai,Grass2.ai,Coffee6.ai,Animals/Plants_Outdoors/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS1.7L7,NA,11,S11LFS1.7,"L - Here are some people. (Point to prompt.) Which do people breathe in order to survive: water, air, or fire?",Which do people breathe in order to survive?,water,air,fire,b,Parents_Kid.ai,Water4.ai,Wind3.ai,Fire2.ai,People/Food/Weather/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.17,NA,NA,NA
S11LFS1.7M12,NA,11,S11LFS1.7,"M - This is a fish. (Point to fish in prompt.) Where do fish get oxygen: water, mud, or frog?",Where do fish get oxygen?,water,mud,frog,a,Fish20.ai,Fish_Pointing_Gill.ai,Fish13.ai,Frog1.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS1.7M13,NA,11,S11LFS1.7,"M - This is a rabbit. (Point to rabbit in prompt.) Where do rabbits get energy to grow: cars, carrots, or pizza?",Where do rabbits get energy to grow?,cars,carrots,pizza,b,Rabbit1.ai,Car31.ai,Carrot1.ai,Pizza14.ai,Animals/Transportation/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS1.7M18,NA,11,S11LFS1.7,"M - Here is a girl. (Point to girl.) Which gives the boy energy to grow: candle, fruit or soap?",Which gives the girl energy to grow?,candle,fruit,soap,b,Girl_Smiling13.ai,Candle1.ai,Banana1.ai,Soap3.ai,People/Household Objects/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,-0.57,NA,NA,NA
S11LFS1.7M19,NA,11,S11LFS1.7,"M - Here is a cat. (Point to the cat as you read.) Which does the cat breathe to survive: toy, bath, or oxygen?",Which does the cat breathe to survive?,toy,bath,oxygen,c,Cat1.ai,Yarn2.ai,Cat_Bath.ai,Cat12.ai,Animals/Misc.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS1.7M2,NA,11,S11LFS1.7,"M - This is a child. (Point to answer choices.) How does the child get the energy to grow: thinking, eating, or reading?",How does the child get the energy to grow?,thinking,eating,reading,b,NA,Boy_Thinking.ai,Boy_Eating1.ai,Boy_Reading2.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS1.7M3,NA,11,S11LFS1.7,"M - Cows need oxygen to help turn the grass they eat into energy. (Point to prompt.) How do cows get the oxygen they need: thinking, sleeping, or breathing?",How do cows get the oxygen they need?,thinking,sleeping,breathing,c,Cow3.ai,Cow_Thinking.ai,Cow8.ai,Cow9.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS1.7M8,NA,11,S11LFS1.7,"M - This is Frank. (Point to boy.) Which will give Frank energy to play basketball: trees, hat, or food?",Which will give Frank energy to play basketball?,trees,hat,food,c,Boy_Basketball2.ai,Tree31.ai,Hat1.ai,Salad1.ai,People/Plants_Outdoors/Clothing/Food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS1.7M9,NA,11,S11LFS1.7,"M - Here is Pearl. (Point to girl.) What does Pearl breathe to stay alive: water, oxygen, or food?",What does Pearl breathe to stay alive?,water,oxygen,food,b,Girl_Breath.ai,Water4.ai,Wind3.ai,Salad1.ai,People/Food/Weather,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.05,NA,NA,NA
S11LFS1.7MSAMPLE,NA,11,S11LFS1.7,"M - This is a girl. (Point to girl.) How does she get the oxygen she needs: sleeping, breathing, or reading?",How does she get the oxygen she needs?,sleeping,breathing,reading,b,Girl_Smiling3.ai,Girl_Sleeping3.ai,Girl_Breath.ai,Girl_Reading1.ai,People,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS2.2H10,NA,11,S11LFS2.2,"H - Here is a food chain. (Point to food chain in prompt.) What would happen to the number of foxes if there were no more plants for the rabbits to eat, would there be: more, fewer, or the same number of foxes?",What would happen to the number of foxes if there were no more plants for the rabbits to eat?,more,fewer,same,b,Sun_Grass_Rabbit_Fox.ai,NA,NA,NA,Biology,prompt + graphic,word only,word only,word only,Science_G11_S11LFS2.2H10_intro.mp3,Science_G11_S11LFS2.2H10_stem.mp3,Science_G11_S11LFS2.2H10_a.mp3,Science_G11_S11LFS2.2H10_b.mp3,Science_G11_S11LFS2.2H10_c.mp3,NA,NA,NA,FT,NA,NA,NA,NA,1.5801
S11LFS2.2H15,NA,11,S11LFS2.2,"H - Coyotes eat different types of animals for food and energy. (Point to prompt.) Which shows different types of food for coyotes to eat: A, B, or C?",Which shows different types of food for coyotes to eat?,A,B,C,c,Tree_Dog.ai,Rabbit_Trees2.ai,Mice_Trees.ai,Mice_Rabbits_Trees.ai,Plants_Outdoors/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA
S11LFS2.2H19,NA,11,S11LFS2.2,"H - Here is a lake. (Point to the lake.) Many different kinds of animals drink water from this lake. What will happen to the number of different animals if the lake dries up, will there be: fewer, more, or the same kinds of animals?",Many different kinds of animals drink water from this lake. What will happen to the number of different animals if the lake dries up?,fewer,more,same,a,Lake_Animals2.ai,NA,NA,NA,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.31,NA,NA,NA
S11LFS2.2H20,LFS - OI,11,S11LFS2.2,"H - Here is a forest. (Point to the forest.) Many different kinds of animals live in this forest. What would happen to the number of different animals in the forest if the trees are cut down, will there be: more, fewer, or the same kinds of animals?",Many different kinds of animals live in this forest. What would happen to the number of different animals in the forest if the trees are cut down?,more,fewer,same,b,Forest_Animals.ai,NA,NA,NA,Plants_Outdoors,prompt + graphic,word only,word only,word only,Science_G11_S11LFS2.2H20_intro.mp3,Science_G11_S11LFS2.2H20_stem.mp3,Science_G11_S11LFS2.2H20_a.mp3,Science_G11_S11LFS2.2H20_b.mp3,Science_G11_S11LFS2.2H20_c.mp3,FT,OI,OI,OI,NA,1.55,1.55,1.55,1.55
S11LFS2.2H5,NA,11,S11LFS2.2,"H - Here is a food chain. (Point to food chain in prompt.) What would happen to the number of different kinds of grasshoppers if there is no grass, would there be: the same, more, or fewer types of grasshoppers?",What would happen to the number of different kinds of grasshoppers if there is no grass?,same,more,fewer,c,Grass_Grasshopper_Snake.ai,NA,NA,NA,Biology,NA,NA,NA,NA,NA,NA,NA,NA,NA,PT,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS2.2H9,LFS - FT,11,S11LFS2.2,"H - Here is a food chain. (Point to food chain in prompt.) What would happen to the number of foxes if there were no more rabbits, would there be: fewer, more, or the same number of foxes?",What would happen to the number of foxes if there were no more rabbits?,fewer,more,same,a,Sun_Grass_Rabbit_Fox.ai,NA,NA,NA,Biology,prompt + graphic,word only,word only,word only,Science_G11_S11LFS2.2H9_intro.mp3,Science_G11_S11LFS2.2H9_stem.mp3,Science_G11_S11LFS2.2H9_a.mp3,Science_G11_S11LFS2.2H9_b.mp3,Science_G11_S11LFS2.2H9_c.mp3,NA,FT,OI,OI,NA,NA,1.41,1.41,1.41
S11LFS2.2HSAMPLE,NA,11,S11LFS2.2,"H - Here is a food chain. (Point to prompt.) What would happen to the number of different hawks if there were no rats: would there be the same, more, or fewer types of hawks?",What would happen to the number of different hawks if there were no rats?,same,more,fewer,c,Corn_Mice_Birds.ai,NA,NA,NA,Biology,prompt + graphic,word only,word only,word only,Science_G11_S11LFS2.2HSAMPLE_intro.mp3,Science_G11_S11LFS2.2HSAMPLE_stem.mp3,Science_G11_S11LFS2.2HSAMPLE_a.mp3,Science_G11_S11LFS2.2HSAMPLE_b.mp3,Science_G11_S11LFS2.2HSAMPLE_c.mp3,NA,NA,FT,OI,NA,NA,NA,1.06,1.06
S11LFS2.2L1,LFS - OI,11,S11LFS2.2,"L - This is a tiger. (Point to tiger.) What do tigers need to survive: water, rocks, or boat?",What do tigers need to survive?,water,rocks,boat,a,Tiger1.ai,Lake1.ai,Rock1.ai,Boat1.ai,Animals/Plants_Outdoors/Transportation,prompt + graphic,graphic + word,graphic + word,graphic + word,Science_G11_S11LFS2.2L1_intro.mp3,Science_G11_S11LFS2.2L1_stem.mp3,Science_G11_S11LFS2.2L1_a.mp3,Science_G11_S11LFS2.2L1_b.mp3,Science_G11_S11LFS2.2L1_c.mp3,FT,OI,OI,OI,NA,0.44,0.44,0.44,0.44
S11LFS2.2L11,NA,11,S11LFS2.2,"L - Here is a school of fish. (Point to fish in prompt.) Which do fish need to survive: boat, water, or house?",Which do fish need to survive?,boat,water,house,b,Fish19.ai,Boat8.ai,Lake23.ai,House5.ai,Animals/Transportation/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS2.2L12,NA,11,S11LFS2.2,"L - This is a lion. (Point to lion in prompt.) Which does a lion eat to survive: grass, trees, or zebra?",Which does a lion eat to survive?,grass,trees,zebra,c,Lion1.ai,Grass2.ai,Forest6.ai,Zebra1.ai,Animals/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS2.2L16,NA,11,S11LFS2.2,"L -  Here is a field of corn. (Point to the field of corn.) Which resource will help the corn grow: iron, gold or water?",Which resource will help the corn grow?,iron,gold,water,c,Corn_Field.ai,Metal.ai,Gold_Bricks.ai,Sprinkler3.ai,Plants_Outdoors/Misc./Household Objects,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS2.2L2,NA,11,S11LFS2.2,"L - This is a coyote. (Point to coyote  in prompt.) What do coyotes need to survive: ocean, wagon, or shelter?",What do coyotes need to survive?,ocean,wagon,shelter,c,Dog6.ai,Beach11.ai,Wagon2.ai,Dog_Cave.ai,Animals/Plants_Outdoors/Transportation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS2.2L6,NA,11,S11LFS2.2,"L - Here is a shark. (Point to shark.) Where does the shark live: desert, ocean, or forest?",Where does the shark live?,desert,ocean,forest,b,Shark3.ai,Desert10.ai,Beach11.ai,Forest6.ai,Animals/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS2.2M13,NA,11,S11LFS2.2,"M - Owls eat mice for food. (Point to picture of owl and mouse in prompt.) How would the number of owls change if there are more mice: increase, decrease, or stay the same?",How would the number of owls change if there are more mice?,increase,decrease,same,a,Owl_Mice.ai,NA,NA,NA,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS2.2M14,NA,11,S11LFS2.2,"M - Here is a school of fish. (Point to pond with fish in prompt.) How would the number of fish change as the water level goes down: increase, decrease, or stay the same?",What would happen to the fish if the water level gets lower?,increase,decrease,same,b,Fish_Under_Water9.ai,Fish_Under_Water7.ai,Fish_Under_Water8.ai,Fish_Under_Water9.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS2.2M17,NA,11,S11LFS2.2,"M - Hawks eat rats for food. (Point to picture of hawk and rat in prompt.) How would the number of hawks change if there are fewer rats to eat: increase, decrease, or stay the same?",How would the number of hawks change if there are fewer rats to eat?,increase,decrease,same,b,Bird_Mice.ai,NA,NA,NA,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS2.2M18,NA,11,S11LFS2.2,"M - Here is a strawberry patch. (Point to strawberry patch.) How would the strawberry plants grow if there was no rain for a long time: better, worse, or the same?",How would the strawberry plants grow if there was no rain for a long time?,better,worse,same,b,Farm.ai,NA,NA,NA,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS2.2M3,NA,11,S11LFS2.2,"M - These lizards live in the rainforest.  (Point to lizards in prompt.) What will happen to the lizard population if the rainforest is cut down, will it get: bigger, smaller, or stay the same?",What will happen to the lizard population if the rainforest is cut down?,bigger,smaller,same,b,Lizard_Tree.ai,NA,NA,NA,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS2.2M4,NA,11,S11LFS2.2,"M - These slugs like to live in very wet places. (Point to slugs in prompt.) What will happen to the number of slugs if there is more rain, will there be: more, less, or the same?",What will happen to the number of slugs if there is more rain?,more,less,same,a,Slugs_Leaf.ai,NA,NA,NA,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS2.2M7,NA,11,S11LFS2.2,"M - Here are frogs in a pond. (Point to frogs.) What would happen to the number of frogs if the pond dried up, would there be: more, fewer, or the same number of frogs?",What would happen to the number of frogs if the pond dried up?,more,fewer,same,b,Lake12.ai,Lake25.ai,Lake26.ai,Lake27.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS2.2M8,NA,11,S11LFS2.2,"M - Here are wolves in the forest. (Point to prompt picture.) What would happen to the number of wolves if the forest was cut down, would there be: more, the same number, or fewer wolves?",What would happen to the number of wolves if the forest was cut down?,more,same,fewer,c,Dogs_Forest.ai,Tree_Stumps_Dogs1.ai,Tree_Stumps_Dogs2.ai,Tree_Stumps_Dogs3.ai,Animals/Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,0.9,NA,NA,NA
S11LFS2.6H10,NA,11,S11LFS2.6,"H - Owls eat mice to grow and survive. (Point to prompt picture.) What would happen to the number of mice if there were no more owls, would there be: more, fewer, or the same number of mice?",What would happen to the number of mice if there were no more owls?,more,fewer,same,a,Owl_Mice.ai,Mice_Grass1.ai,Mouse_Grass.ai,Mice_Grass2.ai,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS2.6H14,NA,11,S11LFS2.6,"H - Sharks are predators in the ocean that eat fish for energy.  (Point to shark in prompt.) If the number of fish decreases because humans are fishing too much, how will the number of sharks change: increase, decrease, or stay the same?","If the number of fish decreases because humans are fishing too much, how will the number of sharks change?",increase,decrease,same,b,Shark_Fish_Boat.ai,NA,NA,NA,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS2.6H15,NA,11,S11LFS2.6,"H - Here is a person planting trees where there used to be a forest. (Point to prompt.) How will the number of birds change if there are more trees planted: more, fewer, or stay the same?",How will the number of birds change if there are more trees planted?,more,less,same,a,Girl_Planting_Tree3.ai,Bird_In_Tree2.ai,Bird_In_Tree1.ai,Bird_In_Tree3.ai,People/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS2.6H20,NA,11,S11LFS2.6,"H - Here is a factory polluting a stream. (Point to prompt.) How will the pollution affect the number of fish in the stream, will they: die off, grow bigger, or stay the same?",How will the pollution affect the number of fish in the stream?,die off,grow bigger,stay same,a,River_Pollution.ai,Fish_Under_Water12.ai,Fish_Under_Water13.ai,Fish_Under_Water14.ai,Plants_Outdoors/Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS2.6H4,NA,11,S11LFS2.6,"H - This is a forest. (Point to forest in prompt.) If it does not rain for years, what might this forest become: swamp, desert, or airport?","If it does not rain for years, what might this forest become?",swamp,desert,mountain,b,Tree21.ai,Swamp.ai,Desert11.ai,Mountain19.ai,Plants_Outdoors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11LFS2.6H5,NA,11,S11LFS2.6,"H - This owl eats mice. (Point to prompt.) If the number of owls decreases, what will happen to the number of mice: will it be the same, decrease, or increase?","If the number of owls decreases, what will happen to the number of mice?",same,decrease,increase,c,Owl_Mouse.ai,NA,NA,NA,Animals,NA,NA,NA,NA,NA,NA,NA,NA,NA,FT,NA,NA,NA,NA,NA,NA,NA,NA
